# s0,s1,s2,s3,s4,s5,s6,s7,s8
-3.256984949111938477e-01,-2.198664695024490356e-01,2.509731054306030273e-01,3.642864227294921875e-01,-4.426405429840087891e-01,7.089781761169433594e-01,-2.134208679199218750e-01,-1.592966794967651367e+00,9.452517628669738770e-01
-3.268233537673950195e-01,-2.275832742452621460e-01,2.554326355457305908e-01,3.498552739620208740e-01,-4.384441673755645752e-01,7.202168107032775879e-01,-2.249684333801269531e-01,-1.543362140655517578e+00,8.919075131416320801e-01
-3.277674615383148193e-01,-2.355054616928100586e-01,2.595863938331604004e-01,3.430036008358001709e-01,-4.412401616573333740e-01,7.267866730690002441e-01,-1.888204216957092285e-01,-1.584437608718872070e+00,8.307549953460693359e-01
-3.286351859569549561e-01,-2.435163855552673340e-01,2.634545266628265381e-01,3.393768072128295898e-01,-4.465521872043609619e-01,7.314362525939941406e-01,-1.735472679138183594e-01,-1.602182388305664062e+00,7.736233472824096680e-01
-3.294205069541931152e-01,-2.515967190265655518e-01,2.670318782329559326e-01,3.379907608032226562e-01,-4.534756839275360107e-01,7.347040176391601562e-01,-1.570669710636138916e-01,-1.616067171096801758e+00,7.154739499092102051e-01
-3.301350474357604980e-01,-2.596855759620666504e-01,2.703249752521514893e-01,3.354543149471282959e-01,-4.593496620655059814e-01,7.384714484214782715e-01,-1.429069042205810547e-01,-1.617774605751037598e+00,6.586170196533203125e-01
-3.317281305789947510e-01,-2.673836350440979004e-01,2.733547389507293701e-01,3.211466073989868164e-01,-4.537163078784942627e-01,7.482673525810241699e-01,-3.186129331588745117e-01,-1.539608240127563477e+00,6.059551239013671875e-01
-3.332980573177337646e-01,-2.752286195755004883e-01,2.760474979877471924e-01,3.164355754852294922e-01,-4.536098241806030273e-01,7.528090476989746094e-01,-3.139896392822265625e-01,-1.568999886512756348e+00,5.385476946830749512e-01
-3.349218964576721191e-01,-2.831274867057800293e-01,2.784655690193176270e-01,3.170102238655090332e-01,-4.559946358203887939e-01,7.546013593673706055e-01,-3.247666060924530029e-01,-1.579773545265197754e+00,4.836160838603973389e-01
-3.365983068943023682e-01,-2.909919321537017822e-01,2.806165814399719238e-01,3.197283148765563965e-01,-4.578499197959899902e-01,7.557242512702941895e-01,-3.352787792682647705e-01,-1.572885036468505859e+00,4.302023053169250488e-01
-3.382910788059234619e-01,-2.988710999488830566e-01,2.825102508068084717e-01,3.232768774032592773e-01,-4.599213302135467529e-01,7.562987804412841797e-01,-3.385557234287261963e-01,-1.575834512710571289e+00,3.787328004837036133e-01
-3.406125605106353760e-01,-3.070270121097564697e-01,2.839946150779724121e-01,3.303961753845214844e-01,-4.594525694847106934e-01,7.562352418899536133e-01,-4.642952382564544678e-01,-1.631186246871948242e+00,2.968766391277313232e-01
-3.429626524448394775e-01,-3.151672780513763428e-01,2.851893305778503418e-01,3.411384224891662598e-01,-4.593538343906402588e-01,7.546456456184387207e-01,-4.700234234333038330e-01,-1.628048658370971680e+00,2.389387041330337524e-01
-3.452887833118438721e-01,-3.233259618282318115e-01,2.861096560955047607e-01,3.527187705039978027e-01,-4.596670269966125488e-01,7.524252533912658691e-01,-4.652221202850341797e-01,-1.631737351417541504e+00,1.840675026178359985e-01
-3.475843966007232666e-01,-3.315060138702392578e-01,2.867513597011566162e-01,3.654464483261108398e-01,-4.605396687984466553e-01,7.493778467178344727e-01,-4.591218531131744385e-01,-1.636009931564331055e+00,1.283401995897293091e-01
-3.498576879501342773e-01,-3.396729528903961182e-01,2.871237695217132568e-01,3.771376907825469971e-01,-4.606698751449584961e-01,7.467372417449951172e-01,-4.546599984169006348e-01,-1.633388280868530273e+00,7.448455691337585449e-02
-3.522129356861114502e-01,-3.476097583770751953e-01,2.873485386371612549e-01,3.726813793182373047e-01,-4.516533911228179932e-01,7.535275816917419434e-01,-4.710507094860076904e-01,-1.587360978126525879e+00,4.495142772793769836e-02
-3.544374704360961914e-01,-3.556874394416809082e-01,2.872331142425537109e-01,3.767823576927185059e-01,-4.475825428962707520e-01,7.552632689476013184e-01,-4.449064135551452637e-01,-1.615540266036987305e+00,-2.308580465614795685e-02
-3.565990626811981201e-01,-3.638240396976470947e-01,2.868407368659973145e-01,3.837515711784362793e-01,-4.456480145454406738e-01,7.552484869956970215e-01,-4.323197007179260254e-01,-1.627316594123840332e+00,-7.847537845373153687e-02
-3.587080836296081543e-01,-3.719862103462219238e-01,2.861818373203277588e-01,3.914485275745391846e-01,-4.446142315864562988e-01,7.546562552452087402e-01,-4.218007624149322510e-01,-1.632437348365783691e+00,-1.317805647850036621e-01
-3.607737123966217041e-01,-3.801697790622711182e-01,2.852562367916107178e-01,3.998959064483642578e-01,-4.443303048610687256e-01,7.534681558609008789e-01,-4.131260216236114502e-01,-1.636710762977600098e+00,-1.851193457841873169e-01
-3.627977371215820312e-01,-3.883678019046783447e-01,2.840632200241088867e-01,4.088669717311859131e-01,-4.445929527282714844e-01,7.517919540405273438e-01,-4.048044383525848389e-01,-1.639602422714233398e+00,-2.386019378900527954e-01
-3.647840321063995361e-01,-3.965592980384826660e-01,2.826045453548431396e-01,4.173864722251892090e-01,-4.447191059589385986e-01,7.502315640449523926e-01,-3.972632884979248047e-01,-1.638300538063049316e+00,-2.917349338531494141e-01
-3.667396903038024902e-01,-4.047471880912780762e-01,2.808783054351806641e-01,4.257901310920715332e-01,-4.448266625404357910e-01,7.485798597335815430e-01,-3.911301791667938232e-01,-1.637579917907714844e+00,-3.452492654323577881e-01
-3.686714768409729004e-01,-4.129309356212615967e-01,2.788825333118438721e-01,4.342694282531738281e-01,-4.449250102043151855e-01,7.467136383056640625e-01,-3.863572180271148682e-01,-1.636748313903808594e+00,-3.991563618183135986e-01
-3.705720305442810059e-01,-4.211242496967315674e-01,2.766095101833343506e-01,4.439025223255157471e-01,-4.456364810466766357e-01,7.438820004463195801e-01,-3.801100850105285645e-01,-1.638662934303283691e+00,-4.546052217483520508e-01
-3.724373281002044678e-01,-4.293050467967987061e-01,2.740480005741119385e-01,4.542544484138488770e-01,-4.465846717357635498e-01,7.403169870376586914e-01,-3.730597496032714844e-01,-1.636159062385559082e+00,-5.123016834259033203e-01
-3.742742240428924561e-01,-4.374715983867645264e-01,2.711994647979736328e-01,4.651347398757934570e-01,-4.475556015968322754e-01,7.361258864402770996e-01,-3.673767447471618652e-01,-1.633314013481140137e+00,-5.697063803672790527e-01
-3.760763704776763916e-01,-4.456052184104919434e-01,2.680851817131042480e-01,4.746742546558380127e-01,-4.478553235530853271e-01,7.326341867446899414e-01,-3.604289889335632324e-01,-1.626721024513244629e+00,-6.228569746017456055e-01
-3.778243362903594971e-01,-4.537215828895568848e-01,2.647138535976409912e-01,4.829457700252532959e-01,-4.479712545871734619e-01,7.297551035881042480e-01,-3.495964109897613525e-01,-1.623270869255065918e+00,-6.742663979530334473e-01
-3.797835409641265869e-01,-4.616446495056152344e-01,2.611767649650573730e-01,4.811183214187622070e-01,-4.410082101821899414e-01,7.350243926048278809e-01,-3.918429911136627197e-01,-1.584617376327514648e+00,-7.074131965637207031e-01
-3.815730512142181396e-01,-4.697180986404418945e-01,2.572710812091827393e-01,4.889825880527496338e-01,-4.395380318164825439e-01,7.326244115829467773e-01,-3.578995466232299805e-01,-1.614689826965332031e+00,-7.811356782913208008e-01
-3.832289278507232666e-01,-4.779110848903656006e-01,2.528081238269805908e-01,5.008198618888854980e-01,-4.394229948520660400e-01,7.273885607719421387e-01,-3.311762213706970215e-01,-1.638594388961791992e+00,-8.925920724868774414e-01
-3.849818408489227295e-01,-4.860705733299255371e-01,2.480545043945312500e-01,5.137209892272949219e-01,-4.374128282070159912e-01,7.216602563858032227e-01,-3.505836129188537598e-01,-1.631899356842041016e+00,-9.507269263267517090e-01
-3.867485225200653076e-01,-4.941985607147216797e-01,2.430245429277420044e-01,5.266287922859191895e-01,-4.343305528163909912e-01,7.159178853034973145e-01,-3.533351123332977295e-01,-1.625598549842834473e+00,-1.005992174148559570e+00
-3.887219727039337158e-01,-5.021193623542785645e-01,2.378757297992706299e-01,5.271344184875488281e-01,-4.237461686134338379e-01,7.209826111793518066e-01,-3.946886360645294189e-01,-1.584161758422851562e+00,-1.029761910438537598e+00
-3.905068337917327881e-01,-5.101154446601867676e-01,2.323348820209503174e-01,5.356133580207824707e-01,-4.166374802589416504e-01,7.193503975868225098e-01,-3.569738566875457764e-01,-1.599211454391479492e+00,-1.108170986175537109e+00
-3.921253681182861328e-01,-5.181609988212585449e-01,2.265100330114364624e-01,5.465626716613769531e-01,-4.124692082405090332e-01,7.148735523223876953e-01,-3.237027227878570557e-01,-1.609117507934570312e+00,-1.164967775344848633e+00
-3.936515748500823975e-01,-5.261487960815429688e-01,2.202668637037277222e-01,5.590685606002807617e-01,-4.092457592487335205e-01,7.086102366447448730e-01,-3.052429854869842529e-01,-1.597560524940490723e+00,-1.248634099960327148e+00
-3.950946331024169922e-01,-5.341454148292541504e-01,2.137463241815567017e-01,5.726466178894042969e-01,-4.070130288600921631e-01,7.008147239685058594e-01,-2.886114418506622314e-01,-1.599313497543334961e+00,-1.304108858108520508e+00
-3.964454233646392822e-01,-5.421413183212280273e-01,2.069432139396667480e-01,5.873170495033264160e-01,-4.056520164012908936e-01,6.913519501686096191e-01,-2.701599299907684326e-01,-1.599179267883300781e+00,-1.360620379447937012e+00
-3.977392017841339111e-01,-5.500887632369995117e-01,1.998870968818664551e-01,6.004793047904968262e-01,-4.037177860736846924e-01,6.827446818351745605e-01,-2.587566375732421875e-01,-1.589499473571777344e+00,-1.411225914955139160e+00
-3.989868164062500000e-01,-5.579923391342163086e-01,1.925777792930603027e-01,6.125175952911376953e-01,-4.012804031372070312e-01,6.748048663139343262e-01,-2.495185583829879761e-01,-1.580713748931884766e+00,-1.461862921714782715e+00
-4.004050195217132568e-01,-5.657375454902648926e-01,1.851514279842376709e-01,6.135478615760803223e-01,-3.939824998378753662e-01,6.780224442481994629e-01,-2.836417853832244873e-01,-1.549035072326660156e+00,-1.485269188880920410e+00
-4.015713036060333252e-01,-5.735639929771423340e-01,1.773203015327453613e-01,6.241028904914855957e-01,-3.908145129680633545e-01,6.712535023689270020e-01,-2.332570254802703857e-01,-1.565290451049804688e+00,-1.566226601600646973e+00
-4.025992453098297119e-01,-5.814207196235656738e-01,1.691671013832092285e-01,6.390269398689270020e-01,-3.895926475524902344e-01,6.592937707901000977e-01,-2.055911570787429810e-01,-1.571352124214172363e+00,-1.630637764930725098e+00
-4.035695493221282959e-01,-5.892142653465270996e-01,1.607764363288879395e-01,6.520124077796936035e-01,-3.877256214618682861e-01,6.487259864807128906e-01,-1.940614581108093262e-01,-1.558701038360595703e+00,-1.678134560585021973e+00
-4.047097563743591309e-01,-5.968761444091796875e-01,1.522719264030456543e-01,6.545087695121765137e-01,-3.821585476398468018e-01,6.496651768684387207e-01,-2.280406206846237183e-01,-1.532383918762207031e+00,-1.700901985168457031e+00
-4.057148694992065430e-01,-6.045219898223876953e-01,1.434742510318756104e-01,6.592085957527160645e-01,-3.776808679103851318e-01,6.478858590126037598e-01,-2.010219544172286987e-01,-1.529165625572204590e+00,-1.759534478187561035e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.500000014901161194e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.526721869595348835e-03,4.313867073506116867e-03,4.618989676237106323e-02,9.421100020408630371e-01,3.327192738652229309e-02,2.308527529239654541e-01,3.053443729877471924e-01,8.627734184265136719e-01,2.237979173660278320e+00
2.959679346531629562e-03,8.574890904128551483e-03,5.802778527140617371e-02,9.536564350128173828e-01,6.856635212898254395e-02,2.121254652738571167e-01,2.865915000438690186e-01,8.522048592567443848e-01,2.367577791213989258e+00
4.330521915107965469e-03,1.203376334160566330e-02,7.041392475366592407e-02,9.590535163879394531e-01,1.017246693372726440e-01,2.050998657941818237e-01,2.741684913635253906e-01,6.917743682861328125e-01,2.477228164672851562e+00
5.772079341113567352e-03,1.481010857969522476e-02,8.320356160402297974e-02,9.617608189582824707e-01,1.315808594226837158e-01,1.982049345970153809e-01,2.883114814758300781e-01,5.552690625190734863e-01,2.557927846908569336e+00
7.135310675948858261e-03,1.757816784083843231e-02,9.594552963972091675e-02,9.626944065093994141e-01,1.582169383764266968e-01,1.934180557727813721e-01,2.726463377475738525e-01,5.536118745803833008e-01,2.548392534255981445e+00
8.315132930874824524e-03,2.040408179163932800e-02,1.087258309125900269e-01,9.628283381462097168e-01,1.813711225986480713e-01,1.890794932842254639e-01,2.359643131494522095e-01,5.651827454566955566e-01,2.556060552597045898e+00
9.450661949813365936e-03,2.307954430580139160e-02,1.214224845170974731e-01,9.617472290992736816e-01,2.010559439659118652e-01,1.834158897399902344e-01,2.271059602499008179e-01,5.350924730300903320e-01,2.539330244064331055e+00
1.082111988216638565e-02,2.560997009277343750e-02,1.340916305780410767e-01,9.631288647651672363e-01,2.176772654056549072e-01,1.581084579229354858e-01,2.740914821624755859e-01,5.060852766036987305e-01,2.533828973770141602e+00
1.218036282807588577e-02,2.819839492440223694e-02,1.466861963272094727e-01,9.621939659118652344e-01,2.350557744503021240e-01,1.344322562217712402e-01,2.718486189842224121e-01,5.176851153373718262e-01,2.518914937973022461e+00
1.325432769954204559e-02,3.088939748704433441e-02,1.591943204402923584e-01,9.583461880683898926e-01,2.506094276905059814e-01,1.193189620971679688e-01,2.147929817438125610e-01,5.382003784179687500e-01,2.501623868942260742e+00
1.432291418313980103e-02,3.357912972569465637e-02,1.715095192193984985e-01,9.520545601844787598e-01,2.654950916767120361e-01,1.110406890511512756e-01,2.137173414230346680e-01,5.379462838172912598e-01,2.463041067123413086e+00
1.546877808868885040e-02,3.615075722336769104e-02,1.837634146213531494e-01,9.454909563064575195e-01,2.782992720603942871e-01,9.761751443147659302e-02,2.291727662086486816e-01,5.143254995346069336e-01,2.450778961181640625e+00
1.682802848517894745e-02,3.852877765893936157e-02,1.960116028785705566e-01,9.405650496482849121e-01,2.885817587375640869e-01,6.536818295717239380e-02,2.718500792980194092e-01,4.756040573120117188e-01,2.449635744094848633e+00
1.810595020651817322e-02,4.088827595114707947e-02,2.081300318241119385e-01,9.333958029747009277e-01,2.954308390617370605e-01,4.452840238809585571e-02,2.555841803550720215e-01,4.719001054763793945e-01,2.423687696456909180e+00
1.932200603187084198e-02,4.328855872154235840e-02,2.201479375362396240e-01,9.242520332336425781e-01,3.016132116317749023e-01,2.781798876821994781e-02,2.432112246751785278e-01,4.800560474395751953e-01,2.403580188751220703e+00
2.057249471545219421e-02,4.564851894974708557e-02,2.321236431598663330e-01,9.141225814819335938e-01,3.078315258026123047e-01,6.490410305559635162e-03,2.500976622104644775e-01,4.719923138618469238e-01,2.395140171051025391e+00
2.193874493241310120e-02,4.794693365693092346e-02,2.441194951534271240e-01,9.030120968818664551e-01,3.181104063987731934e-01,-3.270709514617919922e-02,2.732501924037933350e-01,4.596830010414123535e-01,2.399172067642211914e+00
2.291553094983100891e-02,5.025084316730499268e-02,2.560015618801116943e-01,8.885772228240966797e-01,3.236180245876312256e-01,-5.929840728640556335e-02,1.953572481870651245e-01,4.607817530632019043e-01,2.376410007476806641e+00
2.399461157619953156e-02,5.250702053308486938e-02,2.677719891071319580e-01,8.739503026008605957e-01,3.264382779598236084e-01,-8.167649060487747192e-02,2.158161848783493042e-01,4.512358307838439941e-01,2.354089021682739258e+00
2.505760081112384796e-02,5.475101992487907410e-02,2.794445455074310303e-01,8.585384488105773926e-01,3.273652493953704834e-01,-1.011076569557189941e-01,2.125978618860244751e-01,4.487994611263275146e-01,2.334510326385498047e+00
2.629416063427925110e-02,5.691470578312873840e-02,2.911974489688873291e-01,8.415645360946655273e-01,3.336801528930664062e-01,-1.388625949621200562e-01,2.473117858171463013e-01,4.327369630336761475e-01,2.350579977035522461e+00
2.749347127974033356e-02,5.900531634688377380e-02,3.029714822769165039e-01,8.228757381439208984e-01,3.407315611839294434e-01,-1.784300804138183594e-01,2.398622632026672363e-01,4.181222021579742432e-01,2.354806661605834961e+00
2.824604138731956482e-02,6.106855720281600952e-02,3.145360350608825684e-01,8.018531203269958496e-01,3.412366509437561035e-01,-2.067947387695312500e-01,1.505140960216522217e-01,4.126481413841247559e-01,2.312913656234741211e+00
